,age,g,gs,mp,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ows,dws,ws,ws/48,obpm,dbpm,bpm,vorp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,srs,wins,mp_per_game,fg_per_game,fga_per_game,2p_per_game,2pa_per_game,ft_per_game,fta_per_game,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,tm_encode_ATL,tm_encode_BOS,tm_encode_BRK,tm_encode_CHA,tm_encode_CHI,tm_encode_CLE,tm_encode_DAL,tm_encode_DEN,tm_encode_DET,tm_encode_GSW,tm_encode_HOU,tm_encode_IND,tm_encode_LAC,tm_encode_LAL,tm_encode_MEM,tm_encode_MIA,tm_encode_MIL,tm_encode_MIN,tm_encode_NOP,tm_encode_NYK,tm_encode_OKC,tm_encode_ORL,tm_encode_PHI,tm_encode_PHO,tm_encode_POR,tm_encode_SAC,tm_encode_SAS,tm_encode_TOR,tm_encode_TOT,tm_encode_UTA,tm_encode_WAS,pos_encode_C,pos_encode_F,pos_encode_G,conf_encode_East,conf_encode_TOT,conf_encode_West
95,30.0,43.0,0.0,239.0,5.0,0.35600000000000004,0.069,0.259,12.1,18.1,15.1,4.3,1.0,2.1,12.2,13.0,-0.2,0.2,0.1,0.011000000000000001,-5.0,-0.6,-5.6,-0.2,19.0,58.0,0.32799999999999996,0.0,4.0,0.0,19.0,54.0,0.35200000000000004,0.32799999999999996,8.0,15.0,0.5329999999999999,26.0,40.0,66.0,8.0,5.0,8.0,9.0,60.0,46.0,1.77,41.0,5.558139534883721,0.4418604651162791,1.3488372093023255,0.4418604651162791,1.255813953488372,0.18604651162790697,0.3488372093023256,0.6046511627906976,0.9302325581395349,1.5348837209302326,0.18604651162790697,0.11627906976744186,0.18604651162790697,0.20930232558139536,1.3953488372093024,1.069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
96,30.0,49.0,49.0,1671.0,20.7,0.517,0.163,0.358,8.0,12.4,10.1,26.2,2.8,1.4,10.9,26.1,3.4,2.5,6.0,0.171,4.2,1.9,6.1,3.4,350.0,816.0,0.429,31.0,133.0,0.233,319.0,683.0,0.467,0.44799999999999995,245.0,292.0,0.8390000000000001,126.0,183.0,309.0,278.0,95.0,37.0,115.0,159.0,976.0,2.92,51.0,34.10204081632653,7.142857142857143,16.653061224489797,6.510204081632653,13.938775510204081,5.0,5.959183673469388,2.5714285714285716,3.7346938775510203,6.3061224489795915,5.673469387755102,1.9387755102040816,0.7551020408163265,2.3469387755102042,3.2448979591836733,19.918367346938776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
97,28.0,74.0,55.0,1762.0,11.4,0.47700000000000004,0.003,0.253,7.1,17.2,12.0,5.9,1.2,1.4,10.2,19.9,0.2,2.3,2.5,0.069,-3.5,-0.1,-3.6,-0.7,301.0,688.0,0.43799999999999994,0.0,2.0,0.0,301.0,686.0,0.439,0.43799999999999994,127.0,174.0,0.73,118.0,269.0,387.0,70.0,45.0,39.0,87.0,222.0,729.0,2.92,51.0,23.81081081081081,4.0675675675675675,9.297297297297296,4.0675675675675675,9.27027027027027,1.7162162162162162,2.3513513513513513,1.5945945945945945,3.635135135135135,5.22972972972973,0.9459459459459459,0.6081081081081081,0.527027027027027,1.1756756756756757,3.0,9.85135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
98,27.0,71.0,16.0,1398.0,9.9,0.39,0.0,0.414,16.7,23.4,20.0,1.5,0.6,4.6,14.7,11.1,-0.3,2.4,2.2,0.07400000000000001,-4.6,1.5,-3.2,-0.4,94.0,266.0,0.353,0.0,0.0,0.0,94.0,266.0,0.353,0.353,57.0,110.0,0.518,215.0,298.0,513.0,16.0,17.0,103.0,54.0,195.0,245.0,-8.19,20.0,19.690140845070424,1.323943661971831,3.7464788732394365,1.323943661971831,3.7464788732394365,0.8028169014084507,1.5492957746478873,3.028169014084507,4.197183098591549,7.225352112676056,0.22535211267605634,0.23943661971830985,1.4507042253521127,0.7605633802816901,2.7464788732394365,3.4507042253521125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
99,29.0,77.0,77.0,3094.0,17.6,0.555,0.20600000000000002,0.273,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,7.8,1.3,9.1,0.141,3.6,-2.3,1.4,2.6,677.0,1454.0,0.466,112.0,299.0,0.375,565.0,1155.0,0.489,0.504,343.0,397.0,0.8640000000000001,63.0,85.0,148.0,308.0,78.0,7.0,138.0,141.0,1809.0,-1.1,40.0,40.18181818181818,8.792207792207792,18.883116883116884,7.337662337662338,15.0,4.454545454545454,5.1558441558441555,0.8181818181818182,1.103896103896104,1.922077922077922,4.0,1.0129870129870129,0.09090909090909091,1.7922077922077921,1.8311688311688312,23.493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100,23.0,48.0,32.0,1320.0,18.6,0.564,0.005,0.373,8.6,10.1,9.4,6.9,3.1,1.8,12.1,23.8,2.1,1.9,3.9,0.142,0.8,0.6,1.4,1.2,302.0,576.0,0.524,1.0,3.0,0.33299999999999996,301.0,573.0,0.525,0.525,152.0,215.0,0.7070000000000001,100.0,123.0,223.0,60.0,85.0,39.0,92.0,127.0,757.0,6.27,62.0,27.5,6.291666666666667,12.0,6.270833333333333,11.9375,3.1666666666666665,4.479166666666667,2.0833333333333335,2.5625,4.645833333333333,1.25,1.7708333333333333,0.8125,1.9166666666666667,2.6458333333333335,15.770833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
101,25.0,5.0,1.0,78.0,2.9,0.34700000000000003,0.0,0.48,7.2,12.9,10.0,6.4,0.6,0.8,18.8,19.5,-0.2,0.0,-0.2,-0.11,-8.4,-2.2,-10.6,-0.2,6.0,25.0,0.24,0.0,0.0,0.0,6.0,25.0,0.24,0.24,9.0,12.0,0.75,5.0,9.0,14.0,4.0,1.0,1.0,7.0,6.0,21.0,-0.94,34.0,15.6,1.2,5.0,1.2,5.0,1.8,2.4,1.0,1.8,2.8,0.8,0.2,0.2,1.4,1.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102,36.0,64.0,57.0,1104.0,8.7,0.5820000000000001,0.0,0.385,7.8,19.1,13.6,2.0,0.8,4.6,22.1,7.6,0.4,1.5,1.9,0.08199999999999999,-3.6,2.8,-0.8,0.3,71.0,130.0,0.546,0.0,0.0,0.0,71.0,130.0,0.546,0.546,35.0,50.0,0.7,73.0,191.0,264.0,17.0,18.0,79.0,43.0,143.0,177.0,1.74,47.0,17.25,1.109375,2.03125,1.109375,2.03125,0.546875,0.78125,1.140625,2.984375,4.125,0.265625,0.28125,1.234375,0.671875,2.234375,2.765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
103,27.0,82.0,81.0,2729.0,16.4,0.569,0.098,0.27699999999999997,5.2,11.1,8.1,12.5,2.4,1.1,12.6,21.8,3.7,2.0,5.7,0.10099999999999999,1.1,-0.1,1.0,2.1,554.0,1083.0,0.512,37.0,106.0,0.349,517.0,977.0,0.529,0.529,237.0,300.0,0.79,123.0,259.0,382.0,214.0,129.0,45.0,175.0,242.0,1382.0,-3.26,28.0,33.28048780487805,6.7560975609756095,13.207317073170731,6.304878048780488,11.914634146341463,2.8902439024390243,3.658536585365854,1.5,3.158536585365854,4.658536585365853,2.6097560975609757,1.5731707317073171,0.5487804878048781,2.1341463414634148,2.951219512195122,16.853658536585368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
104,37.0,52.0,0.0,617.0,11.2,0.509,0.0,0.4370000000000001,5.5,13.1,9.2,10.4,0.8,0.7,13.7,25.8,0.0,0.4,0.4,0.03,-3.5,-3.1,-6.6,-0.7,122.0,270.0,0.452,0.0,0.0,0.0,122.0,270.0,0.452,0.452,84.0,118.0,0.7120000000000001,30.0,70.0,100.0,41.0,10.0,7.0,51.0,122.0,328.0,-1.2,39.0,11.865384615384615,2.3461538461538463,5.1923076923076925,2.3461538461538463,5.1923076923076925,1.6153846153846154,2.269230769230769,0.5769230769230769,1.3461538461538463,1.9230769230769231,0.7884615384615384,0.19230769230769232,0.1346153846153846,0.9807692307692307,2.3461538461538463,6.3076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
105,27.0,40.0,30.0,1134.0,17.1,0.53,0.037000000000000005,0.305,4.8,7.5,6.1,17.9,3.0,0.7,12.5,22.9,1.4,1.2,2.5,0.10800000000000001,0.9,0.1,1.0,0.9,216.0,462.0,0.46799999999999997,5.0,17.0,0.294,211.0,445.0,0.474,0.473,119.0,141.0,0.8440000000000001,48.0,73.0,121.0,120.0,68.0,12.0,75.0,69.0,556.0,-0.93,36.0,28.35,5.4,11.55,5.275,11.125,2.975,3.525,1.2,1.825,3.025,3.0,1.7,0.3,1.875,1.725,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
106,31.0,82.0,73.0,2559.0,14.2,0.5660000000000001,0.311,0.153,5.3,12.4,9.0,13.9,2.1,0.5,12.9,16.7,3.0,3.1,6.2,0.11599999999999999,1.6,0.8,2.4,2.8,385.0,785.0,0.49,93.0,244.0,0.381,292.0,541.0,0.54,0.55,86.0,120.0,0.7170000000000001,113.0,290.0,403.0,254.0,104.0,22.0,124.0,170.0,949.0,6.3,54.0,31.20731707317073,4.695121951219512,9.573170731707316,3.5609756097560976,6.597560975609756,1.048780487804878,1.4634146341463414,1.3780487804878048,3.5365853658536586,4.914634146341464,3.097560975609756,1.2682926829268293,0.2682926829268293,1.5121951219512195,2.073170731707317,11.573170731707316,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
107,29.0,82.0,7.0,1757.0,14.2,0.573,0.24600000000000002,0.408,3.6,10.1,6.7,14.2,2.0,0.7,12.6,16.6,3.0,2.1,5.1,0.139,0.5,0.3,0.8,1.2,240.0,524.0,0.45799999999999996,45.0,129.0,0.349,195.0,395.0,0.494,0.501,183.0,214.0,0.855,59.0,157.0,216.0,177.0,74.0,20.0,89.0,145.0,708.0,2.92,51.0,21.426829268292682,2.926829268292683,6.390243902439025,2.3780487804878048,4.817073170731708,2.231707317073171,2.6097560975609757,0.7195121951219512,1.9146341463414633,2.6341463414634148,2.158536585365854,0.9024390243902439,0.24390243902439024,1.0853658536585367,1.7682926829268293,8.634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
108,24.0,70.0,70.0,2604.0,15.5,0.5660000000000001,0.113,0.3670000000000001,3.9,10.0,7.1,15.4,1.3,0.7,12.5,20.6,3.9,2.2,6.1,0.113,1.6,0.0,1.6,2.3,451.0,918.0,0.491,37.0,104.0,0.35600000000000004,414.0,814.0,0.509,0.511,268.0,337.0,0.795,85.0,237.0,322.0,265.0,68.0,28.0,152.0,132.0,1207.0,2.21,49.0,37.2,6.442857142857143,13.114285714285714,5.914285714285715,11.628571428571428,3.8285714285714287,4.814285714285714,1.2142857142857142,3.3857142857142857,4.6,3.7857142857142856,0.9714285714285714,0.4,2.1714285714285713,1.8857142857142857,17.242857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
109,32.0,82.0,76.0,2731.0,15.0,0.579,0.272,0.18,3.6,9.3,6.5,6.2,1.4,0.4,8.6,20.8,4.1,2.3,6.4,0.113,2.0,-1.3,0.8,1.9,545.0,1092.0,0.499,119.0,297.0,0.401,426.0,795.0,0.536,0.5539999999999999,157.0,197.0,0.797,81.0,231.0,312.0,107.0,78.0,18.0,111.0,179.0,1366.0,2.21,49.0,33.30487804878049,6.646341463414634,13.317073170731707,5.195121951219512,9.695121951219512,1.9146341463414633,2.402439024390244,0.9878048780487805,2.817073170731707,3.8048780487804876,1.3048780487804879,0.9512195121951219,0.21951219512195122,1.353658536585366,2.182926829268293,16.658536585365855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
110,22.0,82.0,82.0,2749.0,16.6,0.5489999999999999,0.013999999999999999,0.331,10.5,18.2,14.3,8.2,1.3,2.4,12.2,18.5,4.1,3.8,8.0,0.139,0.4,1.4,1.9,2.7,483.0,958.0,0.504,2.0,13.0,0.154,481.0,945.0,0.509,0.505,237.0,317.0,0.748,274.0,470.0,744.0,151.0,72.0,111.0,153.0,293.0,1205.0,-2.14,36.0,33.52439024390244,5.890243902439025,11.682926829268293,5.865853658536586,11.524390243902438,2.8902439024390243,3.8658536585365852,3.341463414634146,5.7317073170731705,9.073170731707316,1.8414634146341464,0.8780487804878049,1.353658536585366,1.8658536585365855,3.573170731707317,14.695121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
111,25.0,49.0,48.0,1701.0,18.5,0.5589999999999999,0.006,0.369,9.0,19.9,14.3,10.9,1.3,3.9,12.6,21.8,2.1,1.8,3.9,0.11,0.2,1.5,1.6,1.6,341.0,655.0,0.521,0.0,4.0,0.0,341.0,651.0,0.524,0.521,170.0,242.0,0.7020000000000001,138.0,295.0,433.0,117.0,45.0,108.0,110.0,154.0,852.0,6.25,58.0,34.714285714285715,6.959183673469388,13.36734693877551,6.959183673469388,13.285714285714286,3.4693877551020407,4.938775510204081,2.816326530612245,6.020408163265306,8.83673469387755,2.3877551020408165,0.9183673469387755,2.204081632653061,2.2448979591836733,3.142857142857143,17.387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
112,22.0,6.0,0.0,31.0,1.9,0.276,0.3,0.2,7.2,15.4,11.2,4.1,5.0,4.3,26.9,20.8,-0.2,0.1,-0.1,-0.163,-10.3,3.2,-7.1,0.0,3.0,10.0,0.3,0.0,3.0,0.0,3.0,7.0,0.429,0.3,0.0,2.0,0.0,2.0,4.0,6.0,1.0,3.0,2.0,4.0,5.0,6.0,6.19,57.0,5.166666666666667,0.5,1.6666666666666667,0.5,1.1666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
113,30.0,81.0,81.0,3003.0,20.8,0.546,0.005,0.359,7.3,28.4,18.2,9.2,1.3,3.6,12.9,29.7,2.6,8.1,10.6,0.17,-0.8,3.0,2.2,3.2,779.0,1550.0,0.503,1.0,7.0,0.14300000000000002,778.0,1543.0,0.504,0.503,400.0,556.0,0.7190000000000001,191.0,789.0,980.0,151.0,74.0,161.0,265.0,286.0,1959.0,5.87,60.0,37.074074074074076,9.617283950617283,19.135802469135804,9.604938271604938,19.049382716049383,4.938271604938271,6.864197530864198,2.3580246913580245,9.74074074074074,12.098765432098766,1.8641975308641976,0.9135802469135802,1.9876543209876543,3.271604938271605,3.5308641975308643,24.185185185185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
114,27.0,82.0,15.0,1736.0,13.7,0.527,0.052000000000000005,0.325,6.0,6.3,6.1,11.4,1.7,0.6,11.5,21.4,2.1,0.7,2.8,0.077,-0.6,-1.8,-2.4,-0.2,327.0,696.0,0.47,9.0,36.0,0.25,318.0,660.0,0.48200000000000004,0.47600000000000003,176.0,226.0,0.779,97.0,94.0,191.0,132.0,59.0,17.0,103.0,160.0,839.0,-0.67,43.0,21.170731707317074,3.9878048780487805,8.487804878048781,3.8780487804878048,8.048780487804878,2.1463414634146343,2.7560975609756095,1.1829268292682926,1.146341463414634,2.3292682926829267,1.6097560975609757,0.7195121951219512,0.2073170731707317,1.2560975609756098,1.951219512195122,10.231707317073171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
115,26.0,76.0,1.0,1461.0,14.0,0.563,0.179,0.24600000000000002,6.6,14.9,10.9,13.2,1.0,2.0,14.0,18.0,1.8,1.8,3.6,0.11800000000000001,-0.2,0.2,0.0,0.8,220.0,459.0,0.479,34.0,82.0,0.415,186.0,377.0,0.493,0.516,99.0,113.0,0.8759999999999999,81.0,198.0,279.0,137.0,29.0,49.0,83.0,171.0,573.0,6.3,54.0,19.223684210526315,2.8947368421052633,6.0394736842105265,2.4473684210526314,4.9605263157894735,1.3026315789473684,1.486842105263158,1.0657894736842106,2.6052631578947367,3.6710526315789473,1.8026315789473684,0.3815789473684211,0.6447368421052632,1.0921052631578947,2.25,7.5394736842105265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
116,30.0,75.0,8.0,1503.0,15.7,0.5539999999999999,0.065,0.35600000000000004,4.6,7.6,6.2,22.3,2.1,0.4,15.9,21.5,1.9,0.9,2.9,0.091,0.8,-1.4,-0.7,0.5,280.0,554.0,0.505,7.0,36.0,0.19399999999999998,273.0,518.0,0.527,0.512,143.0,197.0,0.726,63.0,106.0,169.0,224.0,63.0,9.0,121.0,126.0,710.0,1.77,41.0,20.04,3.7333333333333334,7.386666666666667,3.64,6.906666666666666,1.9066666666666667,2.6266666666666665,0.84,1.4133333333333333,2.2533333333333334,2.986666666666667,0.84,0.12,1.6133333333333333,1.68,9.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
117,32.0,52.0,10.0,867.0,12.1,0.493,0.184,0.33399999999999996,1.9,8.9,5.6,22.2,1.9,0.4,16.3,21.3,0.1,0.9,1.0,0.055999999999999994,-2.5,-1.2,-3.7,-0.4,124.0,305.0,0.40700000000000003,16.0,56.0,0.28600000000000003,108.0,249.0,0.434,0.433,81.0,102.0,0.794,14.0,72.0,86.0,132.0,32.0,6.0,68.0,59.0,345.0,3.57,55.0,16.673076923076923,2.3846153846153846,5.865384615384615,2.076923076923077,4.788461538461538,1.5576923076923077,1.9615384615384615,0.2692307692307692,1.3846153846153846,1.6538461538461537,2.5384615384615383,0.6153846153846154,0.11538461538461539,1.3076923076923077,1.1346153846153846,6.634615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
118,24.0,43.0,0.0,298.0,11.6,0.484,0.033,0.175,11.6,19.8,15.6,10.4,0.5,2.9,16.2,21.5,-0.1,0.2,0.2,0.025,-4.0,-1.2,-5.2,-0.2,55.0,120.0,0.45799999999999996,0.0,4.0,0.0,55.0,116.0,0.474,0.45799999999999996,15.0,21.0,0.7140000000000001,32.0,51.0,83.0,21.0,3.0,14.0,25.0,58.0,125.0,-6.26,42.0,6.930232558139535,1.2790697674418605,2.7906976744186047,1.2790697674418605,2.697674418604651,0.3488372093023256,0.4883720930232558,0.7441860465116279,1.186046511627907,1.930232558139535,0.4883720930232558,0.06976744186046512,0.32558139534883723,0.5813953488372093,1.3488372093023255,2.9069767441860463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
119,23.0,71.0,14.0,1082.0,14.7,0.534,0.061,0.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,0.7,1.3,2.1,0.092,-0.2,1.1,1.0,0.8,184.0,380.0,0.484,4.0,23.0,0.174,180.0,357.0,0.504,0.489,81.0,101.0,0.802,55.0,104.0,159.0,113.0,61.0,21.0,77.0,133.0,453.0,0.93,48.0,15.23943661971831,2.591549295774648,5.352112676056338,2.535211267605634,5.028169014084507,1.1408450704225352,1.4225352112676057,0.7746478873239436,1.4647887323943662,2.23943661971831,1.591549295774648,0.8591549295774648,0.29577464788732394,1.0845070422535212,1.8732394366197183,6.380281690140845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
120,27.0,82.0,58.0,2541.0,15.1,0.562,0.153,0.16399999999999998,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,4.5,2.1,6.6,0.124,1.8,0.1,1.9,2.5,459.0,906.0,0.507,52.0,139.0,0.374,407.0,767.0,0.531,0.535,123.0,149.0,0.826,46.0,200.0,246.0,226.0,86.0,37.0,81.0,185.0,1093.0,0.93,48.0,30.98780487804878,5.597560975609756,11.048780487804878,4.963414634146342,9.353658536585366,1.5,1.8170731707317074,0.5609756097560976,2.4390243902439024,3.0,2.7560975609756095,1.048780487804878,0.45121951219512196,0.9878048780487805,2.2560975609756095,13.329268292682928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
121,28.0,66.0,4.0,1004.0,12.2,0.512,0.038,0.259,3.8,8.1,6.1,20.3,2.0,0.2,14.9,19.8,0.7,1.1,1.8,0.084,-2.0,-0.9,-2.9,-0.2,152.0,343.0,0.44299999999999995,6.0,13.0,0.462,146.0,330.0,0.442,0.452,81.0,89.0,0.91,32.0,76.0,108.0,138.0,39.0,4.0,67.0,116.0,391.0,3.57,55.0,15.212121212121213,2.303030303030303,5.196969696969697,2.212121212121212,5.0,1.2272727272727273,1.3484848484848484,0.48484848484848486,1.1515151515151516,1.6363636363636365,2.090909090909091,0.5909090909090909,0.06060606060606061,1.0151515151515151,1.7575757575757576,5.924242424242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
