year,player,listed_pos,age,tm_name,g,gs,mp,per,ts%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ows,dws,ws,ws/48,obpm,dbpm,bpm,vorp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,year-player,award_tm,award_pos,starter,reserve,all_star
2011.0,chris paul,PG,25.0,NOH,80.0,80.0,2880.0,23.7,0.578,0.197,0.414,1.6,12.3,6.9,45.8,3.5,0.1,13.9,21.1,9.5,4.4,13.9,0.232,5.4,1.0,6.4,6.1,430.0,928.0,0.463,71.0,183.0,0.388,359.0,745.0,0.482,0.502,337.0,384.0,0.878,38.0,289.0,327.0,782.0,188.0,5.0,177.0,196.0,1268.0,2011.0chris paul,3,G,1.0,0.0,1.0
2011.0,paul pierce,SF,33.0,BOS,80.0,80.0,2774.0,19.7,0.62,0.29100000000000004,0.44,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,6.5,5.1,11.6,0.201,3.1,1.6,4.7,4.7,507.0,1021.0,0.4970000000000001,111.0,297.0,0.374,396.0,724.0,0.547,0.551,386.0,449.0,0.86,34.0,396.0,430.0,260.0,80.0,51.0,171.0,231.0,1511.0,2011.0paul pierce,0,SF,0.0,1.0,1.0
2011.0,rajon rondo,PG,24.0,BOS,68.0,68.0,2527.0,17.1,0.495,0.064,0.197,4.5,9.7,7.2,47.1,3.2,0.3,24.3,18.3,1.8,4.8,6.6,0.126,0.3,1.7,2.0,2.5,318.0,670.0,0.475,10.0,43.0,0.233,308.0,627.0,0.491,0.482,75.0,132.0,0.568,87.0,210.0,297.0,760.0,153.0,11.0,234.0,120.0,721.0,2011.0rajon rondo,0,PG,0.0,1.0,1.0
2011.0,derrick rose,PG,22.0,CHI,81.0,81.0,3026.0,23.5,0.55,0.241,0.348,3.2,9.4,6.4,38.7,1.5,1.3,13.1,32.2,8.3,4.8,13.1,0.208,5.8,0.1,5.9,6.0,711.0,1597.0,0.445,128.0,385.0,0.332,583.0,1212.0,0.481,0.485,476.0,555.0,0.858,81.0,249.0,330.0,623.0,85.0,51.0,278.0,136.0,2026.0,2011.0derrick rose,1,G,1.0,0.0,1.0
2011.0,amar'e stoudemire,C,28.0,NYK,78.0,78.0,2870.0,22.7,0.565,0.016,0.403,7.8,17.6,12.7,13.2,1.2,3.8,12.5,30.9,5.4,2.6,8.0,0.134,0.8,-0.1,0.7,1.9,744.0,1482.0,0.502,10.0,23.0,0.435,734.0,1459.0,0.503,0.505,473.0,597.0,0.792,198.0,438.0,636.0,202.0,71.0,150.0,250.0,274.0,1971.0,2011.0amar'e stoudemire,2,C,1.0,0.0,1.0
2011.0,dwyane wade,SG,29.0,MIA,76.0,76.0,2823.0,25.6,0.581,0.149,0.471,5.5,14.4,10.2,23.5,2.1,2.4,12.4,31.6,8.1,4.7,12.8,0.218,4.4,1.5,5.9,5.7,692.0,1384.0,0.5,63.0,206.0,0.306,629.0,1178.0,0.534,0.523,494.0,652.0,0.758,123.0,362.0,485.0,346.0,111.0,87.0,237.0,197.0,1941.0,2011.0dwyane wade,2,G,1.0,0.0,1.0
2011.0,russell westbrook,PG,22.0,OKC,82.0,82.0,2847.0,23.6,0.5379999999999999,0.07400000000000001,0.454,5.2,10.3,7.8,42.7,2.8,0.8,15.9,31.6,6.3,3.1,9.4,0.159,4.4,0.5,5.0,5.0,614.0,1390.0,0.442,34.0,103.0,0.33,580.0,1287.0,0.451,0.454,531.0,631.0,0.8420000000000001,121.0,258.0,379.0,670.0,155.0,30.0,316.0,207.0,1793.0,2011.0russell westbrook,2,G,0.0,1.0,1.0
2011.0,deron williams,PG,26.0,TOT,65.0,65.0,2465.0,21.1,0.5660000000000001,0.325,0.423,1.9,10.9,6.3,45.9,1.7,0.5,16.6,25.8,6.2,1.1,7.3,0.142,5.2,-2.4,2.8,3.0,428.0,975.0,0.439,105.0,317.0,0.331,323.0,658.0,0.491,0.493,348.0,412.0,0.845,40.0,220.0,260.0,667.0,79.0,15.0,230.0,190.0,1309.0,2011.0deron williams,0,PG,0.0,1.0,1.0
2012.0,lamarcus aldridge,PF,26.0,POR,55.0,55.0,1994.0,22.7,0.56,0.012,0.29100000000000004,8.6,17.5,12.9,13.2,1.3,1.7,9.5,27.0,5.4,1.6,7.0,0.16899999999999998,2.7,-0.2,2.4,2.2,483.0,943.0,0.512,2.0,11.0,0.182,481.0,932.0,0.516,0.513,223.0,274.0,0.8140000000000001,150.0,292.0,442.0,134.0,51.0,45.0,111.0,153.0,1191.0,2012.0lamarcus aldridge,0,PF,0.0,1.0,1.0
2012.0,carmelo anthony,SF,27.0,NYK,55.0,55.0,1876.0,21.1,0.525,0.198,0.358,5.4,15.9,10.6,21.0,1.7,1.0,10.8,31.8,3.7,2.6,6.2,0.16,2.9,0.0,2.9,2.3,441.0,1025.0,0.43,68.0,203.0,0.335,373.0,822.0,0.454,0.463,295.0,367.0,0.804,88.0,256.0,344.0,200.0,62.0,24.0,144.0,156.0,1245.0,2012.0carmelo anthony,3,F,1.0,0.0,1.0
2012.0,chris bosh,PF,27.0,MIA,57.0,57.0,2007.0,18.9,0.551,0.043,0.34600000000000003,5.8,20.5,13.5,9.1,1.3,1.8,11.2,24.2,3.6,3.3,6.9,0.165,-0.3,0.3,0.0,1.0,393.0,807.0,0.487,10.0,35.0,0.28600000000000003,383.0,772.0,0.496,0.493,229.0,279.0,0.821,94.0,358.0,452.0,103.0,51.0,45.0,117.0,128.0,1025.0,2012.0chris bosh,0,PF,0.0,1.0,1.0
2012.0,kobe bryant,SG,33.0,LAL,58.0,58.0,2232.0,21.9,0.527,0.215,0.338,3.5,11.8,7.8,23.7,1.6,0.6,11.7,35.7,4.2,2.0,6.2,0.132,3.6,-1.4,2.3,2.4,574.0,1336.0,0.43,87.0,287.0,0.303,487.0,1049.0,0.464,0.462,381.0,451.0,0.845,66.0,247.0,313.0,264.0,69.0,18.0,204.0,105.0,1616.0,2012.0kobe bryant,1,G,1.0,0.0,1.0
2012.0,andrew bynum,C,24.0,LAL,60.0,60.0,2112.0,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,0.183,0.7,1.2,1.8,2.0,444.0,796.0,0.5579999999999999,1.0,5.0,0.2,443.0,791.0,0.56,0.5579999999999999,234.0,338.0,0.6920000000000001,192.0,517.0,709.0,85.0,27.0,116.0,152.0,104.0,1123.0,2012.0andrew bynum,2,C,1.0,0.0,1.0
2012.0,luol deng,SF,26.0,CHI,54.0,54.0,2129.0,14.1,0.5,0.285,0.219,4.1,14.0,9.2,11.7,1.4,1.2,10.4,19.8,2.3,3.6,5.8,0.132,0.5,1.6,2.1,2.2,311.0,755.0,0.412,79.0,215.0,0.3670000000000001,232.0,540.0,0.43,0.464,127.0,165.0,0.77,77.0,273.0,350.0,157.0,56.0,36.0,96.0,81.0,828.0,2012.0luol deng,0,SF,0.0,1.0,1.0
2012.0,kevin durant,SF,23.0,OKC,66.0,66.0,2546.0,26.2,0.61,0.265,0.386,1.9,20.4,11.8,17.5,1.8,2.2,14.0,31.3,8.5,3.7,12.2,0.23,4.7,0.5,5.2,4.6,643.0,1297.0,0.496,133.0,344.0,0.387,510.0,953.0,0.535,0.547,431.0,501.0,0.86,40.0,487.0,527.0,231.0,88.0,77.0,248.0,133.0,1850.0,2012.0kevin durant,1,F,1.0,0.0,1.0
2012.0,marc gasol,C,27.0,MEM,65.0,65.0,2370.0,18.4,0.541,0.016,0.428,5.8,23.1,14.3,14.1,1.4,4.1,12.1,19.1,4.2,4.0,8.2,0.166,0.3,3.6,3.9,3.5,357.0,740.0,0.482,1.0,12.0,0.083,356.0,728.0,0.489,0.483,237.0,317.0,0.748,120.0,459.0,579.0,204.0,62.0,121.0,121.0,201.0,952.0,2012.0marc gasol,0,C,0.0,1.0,1.0
2012.0,blake griffin,PF,22.0,LAC,66.0,66.0,2392.0,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,6.6,2.6,9.2,0.185,3.1,1.1,4.1,3.7,561.0,1022.0,0.5489999999999999,2.0,16.0,0.125,559.0,1006.0,0.556,0.55,244.0,468.0,0.521,218.0,499.0,717.0,210.0,54.0,48.0,150.0,216.0,1368.0,2012.0blake griffin,2,F,1.0,0.0,1.0
2012.0,roy hibbert,C,25.0,IND,65.0,65.0,1937.0,19.3,0.539,0.001,0.358,12.5,20.7,16.6,9.9,0.9,5.2,14.2,21.1,3.2,3.0,6.2,0.154,0.5,2.4,3.0,2.4,332.0,668.0,0.4970000000000001,0.0,1.0,0.0,332.0,667.0,0.498,0.4970000000000001,170.0,239.0,0.711,213.0,359.0,572.0,108.0,32.0,128.0,128.0,195.0,834.0,2012.0roy hibbert,0,C,0.0,1.0,1.0
2012.0,dwight howard,C,26.0,ORL,54.0,54.0,2070.0,24.2,0.569,0.01,0.7879999999999999,11.0,33.1,21.9,9.8,2.1,4.4,15.2,26.1,3.3,4.4,7.7,0.179,0.1,3.7,3.8,3.0,416.0,726.0,0.573,0.0,7.0,0.0,416.0,719.0,0.579,0.573,281.0,572.0,0.491,200.0,585.0,785.0,104.0,81.0,116.0,175.0,159.0,1113.0,2012.0dwight howard,1,C,1.0,0.0,1.0
2012.0,andre iguodala,SF,28.0,PHI,62.0,62.0,2209.0,17.6,0.537,0.305,0.31,2.8,16.4,9.6,23.7,2.6,1.0,13.8,17.7,3.1,4.2,7.3,0.158,1.7,2.7,4.4,3.6,287.0,632.0,0.454,76.0,193.0,0.394,211.0,439.0,0.481,0.514,121.0,196.0,0.617,56.0,325.0,381.0,339.0,107.0,30.0,115.0,92.0,771.0,2012.0andre iguodala,0,SF,0.0,1.0,1.0
2012.0,lebron james,SF,27.0,MIA,62.0,62.0,2326.0,30.7,0.605,0.127,0.429,5.0,19.7,12.6,33.6,2.6,1.7,13.3,32.0,10.0,4.5,14.5,0.298,8.3,2.7,11.0,7.6,621.0,1169.0,0.531,54.0,149.0,0.362,567.0,1020.0,0.556,0.5539999999999999,387.0,502.0,0.7709999999999999,94.0,398.0,492.0,387.0,115.0,50.0,213.0,96.0,1683.0,2012.0lebron james,1,F,1.0,0.0,1.0
2012.0,kevin love,PF,23.0,MIN,55.0,55.0,2145.0,25.4,0.568,0.266,0.434,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,7.6,2.3,10.0,0.223,5.1,-0.6,4.5,3.5,474.0,1059.0,0.448,105.0,282.0,0.3720000000000001,369.0,777.0,0.475,0.4970000000000001,379.0,460.0,0.8240000000000001,226.0,508.0,734.0,111.0,47.0,28.0,128.0,152.0,1432.0,2012.0kevin love,2,F,0.0,1.0,1.0
2012.0,steve nash,PG,37.0,PHO,62.0,62.0,1961.0,20.3,0.625,0.254,0.256,1.5,9.1,5.3,53.1,1.0,0.3,27.1,19.6,5.2,0.6,5.9,0.14400000000000002,2.9,-3.5,-0.5,0.7,295.0,555.0,0.532,55.0,141.0,0.39,240.0,414.0,0.58,0.581,127.0,142.0,0.894,26.0,160.0,186.0,664.0,38.0,8.0,229.0,53.0,772.0,2012.0steve nash,0,PG,0.0,1.0,1.0
2012.0,dirk nowitzki,PF,33.0,DAL,62.0,62.0,2079.0,21.7,0.564,0.205,0.343,2.5,19.9,11.3,12.6,1.1,1.2,9.0,29.2,5.0,2.6,7.6,0.175,2.3,-0.5,1.8,2.0,473.0,1034.0,0.457,78.0,212.0,0.368,395.0,822.0,0.481,0.495,318.0,355.0,0.8959999999999999,46.0,372.0,418.0,136.0,42.0,30.0,117.0,129.0,1342.0,2012.0dirk nowitzki,3,F,0.0,1.0,1.0
2012.0,tony parker,PG,29.0,SAS,60.0,60.0,1923.0,22.0,0.539,0.069,0.319,1.3,8.7,5.1,40.3,1.5,0.2,13.1,27.7,5.5,1.6,7.1,0.177,3.2,-1.5,1.7,1.8,427.0,890.0,0.48,14.0,61.0,0.23,413.0,829.0,0.498,0.488,227.0,284.0,0.799,22.0,149.0,171.0,463.0,57.0,5.0,153.0,75.0,1095.0,2012.0tony parker,2,G,0.0,1.0,1.0
2012.0,chris paul,PG,26.0,LAC,60.0,60.0,2181.0,27.0,0.581,0.239,0.339,2.3,9.4,5.8,43.8,3.8,0.2,10.8,24.3,10.4,2.3,12.7,0.278,8.0,-0.1,7.9,5.4,425.0,890.0,0.478,79.0,213.0,0.371,346.0,677.0,0.511,0.522,260.0,302.0,0.861,42.0,171.0,213.0,543.0,152.0,4.0,124.0,138.0,1189.0,2012.0chris paul,1,G,1.0,0.0,1.0
2012.0,paul pierce,SF,34.0,BOS,61.0,61.0,2075.0,19.6,0.5670000000000001,0.307,0.387,2.2,15.2,9.0,24.3,1.8,1.0,14.2,28.1,3.3,3.7,7.0,0.161,3.3,1.1,4.4,3.4,394.0,890.0,0.443,100.0,273.0,0.366,294.0,617.0,0.476,0.499,293.0,344.0,0.852,37.0,280.0,317.0,274.0,70.0,26.0,173.0,147.0,1181.0,2012.0paul pierce,0,SF,0.0,1.0,1.0
2012.0,rajon rondo,PG,25.0,BOS,53.0,53.0,1957.0,17.5,0.483,0.073,0.316,3.9,11.2,7.7,52.5,2.6,0.1,22.8,20.7,1.5,3.4,4.9,0.121,0.6,0.7,1.3,1.6,256.0,572.0,0.448,10.0,42.0,0.238,246.0,530.0,0.464,0.456,108.0,181.0,0.597,62.0,195.0,257.0,620.0,95.0,3.0,193.0,99.0,630.0,2012.0rajon rondo,3,G,0.0,1.0,1.0
2012.0,derrick rose,PG,23.0,CHI,39.0,39.0,1375.0,23.0,0.532,0.249,0.344,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,4.1,2.0,6.0,0.211,5.5,-0.6,4.9,2.4,302.0,695.0,0.435,54.0,173.0,0.312,248.0,522.0,0.475,0.473,194.0,239.0,0.812,26.0,105.0,131.0,307.0,35.0,28.0,119.0,52.0,852.0,2012.0derrick rose,0,PG,1.0,0.0,1.0
2012.0,dwyane wade,SG,30.0,MIA,49.0,49.0,1625.0,26.3,0.5589999999999999,0.067,0.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,4.8,2.9,7.7,0.227,4.5,1.8,6.3,3.4,416.0,837.0,0.4970000000000001,15.0,56.0,0.268,401.0,781.0,0.513,0.506,235.0,297.0,0.7909999999999999,73.0,164.0,237.0,225.0,82.0,63.0,129.0,110.0,1082.0,2012.0dwyane wade,3,G,1.0,0.0,1.0
2012.0,russell westbrook,PG,23.0,OKC,66.0,66.0,2331.0,22.9,0.5379999999999999,0.155,0.326,5.0,9.4,7.4,29.8,2.5,0.7,14.2,32.7,5.5,2.4,7.9,0.163,3.7,-0.5,3.2,3.0,578.0,1266.0,0.457,62.0,196.0,0.316,516.0,1070.0,0.482,0.481,340.0,413.0,0.823,96.0,205.0,301.0,362.0,112.0,21.0,239.0,147.0,1558.0,2012.0russell westbrook,2,G,0.0,1.0,1.0
2012.0,deron williams,PG,27.0,NJN,55.0,55.0,1999.0,20.3,0.527,0.35600000000000004,0.317,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,3.7,0.4,4.1,0.099,4.9,-2.8,2.1,2.1,391.0,961.0,0.407,115.0,342.0,0.336,276.0,619.0,0.446,0.467,257.0,305.0,0.843,23.0,160.0,183.0,481.0,67.0,20.0,219.0,121.0,1154.0,2012.0deron williams,0,PG,0.0,1.0,1.0
2013.0,lamarcus aldridge,PF,27.0,POR,74.0,74.0,2790.0,20.4,0.53,0.011,0.264,7.2,20.9,14.0,13.0,1.2,2.5,8.9,26.5,4.8,2.3,7.2,0.124,0.3,0.5,0.8,2.0,638.0,1318.0,0.484,2.0,14.0,0.14300000000000002,636.0,1304.0,0.488,0.485,282.0,348.0,0.81,175.0,495.0,670.0,192.0,62.0,91.0,143.0,187.0,1560.0,2013.0lamarcus aldridge,0,PF,0.0,1.0,1.0
2013.0,carmelo anthony,PF,28.0,NYK,67.0,67.0,2482.0,24.8,0.56,0.278,0.344,6.1,15.9,10.8,14.1,1.1,1.1,9.3,35.6,7.5,2.0,9.5,0.184,4.7,-2.3,2.4,2.8,669.0,1489.0,0.449,157.0,414.0,0.379,512.0,1075.0,0.476,0.502,425.0,512.0,0.83,134.0,326.0,460.0,171.0,52.0,32.0,175.0,205.0,1920.0,2013.0carmelo anthony,2,F,1.0,0.0,1.0
2013.0,chris bosh,C,28.0,MIA,74.0,74.0,2454.0,20.0,0.5920000000000001,0.08199999999999999,0.333,7.0,17.6,12.6,8.4,1.4,3.4,11.0,22.7,5.6,3.4,9.0,0.175,0.6,0.6,1.2,2.0,485.0,907.0,0.535,21.0,74.0,0.284,464.0,833.0,0.557,0.546,241.0,302.0,0.7979999999999999,131.0,370.0,501.0,123.0,66.0,101.0,128.0,168.0,1232.0,2013.0chris bosh,0,C,1.0,0.0,1.0
2013.0,kobe bryant,SG,34.0,LAL,78.0,78.0,3013.0,23.0,0.57,0.255,0.392,2.5,13.1,7.9,29.7,1.8,0.6,13.3,31.9,8.4,2.6,10.9,0.174,5.2,-0.5,4.7,5.1,738.0,1595.0,0.463,132.0,407.0,0.324,606.0,1188.0,0.51,0.504,525.0,626.0,0.8390000000000001,66.0,367.0,433.0,469.0,106.0,25.0,287.0,173.0,2133.0,2013.0kobe bryant,1,G,1.0,0.0,1.0
2013.0,tyson chandler,C,30.0,NYK,66.0,66.0,2164.0,18.9,0.6709999999999999,0.0,0.645,14.1,24.3,19.0,4.5,1.0,3.0,14.5,13.0,6.7,2.6,9.3,0.207,1.7,1.8,3.5,3.0,255.0,400.0,0.638,0.0,0.0,0.0,255.0,400.0,0.638,0.638,179.0,258.0,0.6940000000000001,269.0,434.0,703.0,62.0,42.0,75.0,87.0,188.0,689.0,2013.0tyson chandler,0,C,0.0,1.0,1.0
2013.0,luol deng,SF,27.0,CHI,75.0,75.0,2903.0,15.1,0.508,0.213,0.258,6.3,12.6,9.4,13.2,1.5,0.8,10.6,21.5,3.0,3.3,6.3,0.105,0.6,0.4,1.1,2.2,466.0,1093.0,0.426,75.0,233.0,0.322,391.0,860.0,0.455,0.461,230.0,282.0,0.816,162.0,314.0,476.0,222.0,81.0,32.0,144.0,105.0,1237.0,2013.0luol deng,0,SF,0.0,1.0,1.0
2013.0,tim duncan,C,36.0,SAS,69.0,69.0,2078.0,24.4,0.5539999999999999,0.006999999999999999,0.307,7.3,29.6,19.1,15.5,1.2,6.4,11.7,27.8,3.4,4.9,8.3,0.191,-0.5,4.6,4.1,3.2,490.0,976.0,0.502,2.0,7.0,0.28600000000000003,488.0,969.0,0.504,0.503,245.0,300.0,0.8170000000000001,124.0,562.0,686.0,184.0,50.0,183.0,147.0,117.0,1227.0,2013.0tim duncan,1,C,0.0,1.0,1.0
2013.0,kevin durant,SF,24.0,OKC,81.0,81.0,3119.0,28.3,0.647,0.233,0.523,1.8,20.3,11.8,21.7,1.9,2.6,13.7,29.8,13.6,5.3,18.9,0.29100000000000004,6.2,1.4,7.7,7.6,731.0,1433.0,0.51,139.0,334.0,0.416,592.0,1099.0,0.539,0.5589999999999999,679.0,750.0,0.905,46.0,594.0,640.0,374.0,116.0,105.0,280.0,143.0,2280.0,2013.0kevin durant,1,F,1.0,0.0,1.0
2013.0,kevin garnett,C,36.0,BOS,68.0,68.0,2022.0,19.2,0.535,0.019,0.236,4.5,25.8,15.5,14.4,2.0,2.4,10.5,24.5,1.8,3.8,5.6,0.133,-1.2,2.3,1.0,1.5,422.0,850.0,0.496,2.0,16.0,0.125,420.0,834.0,0.504,0.498,158.0,201.0,0.7859999999999999,75.0,455.0,530.0,159.0,78.0,62.0,110.0,154.0,1004.0,2013.0kevin garnett,0,C,1.0,0.0,1.0
2013.0,paul george,SF,22.0,IND,79.0,79.0,2972.0,16.8,0.531,0.399,0.233,3.4,19.0,11.3,19.6,2.6,1.3,15.2,23.5,2.7,6.3,9.0,0.145,1.8,2.9,4.7,5.0,493.0,1176.0,0.419,170.0,469.0,0.362,323.0,707.0,0.457,0.491,221.0,274.0,0.807,88.0,515.0,603.0,327.0,143.0,51.0,233.0,227.0,1377.0,2013.0paul george,3,F,0.0,1.0,1.0
2013.0,blake griffin,PF,23.0,LAC,80.0,80.0,2598.0,22.4,0.5720000000000001,0.026,0.397,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,6.8,3.9,10.6,0.196,2.9,1.9,4.8,4.5,577.0,1072.0,0.5379999999999999,5.0,28.0,0.179,572.0,1044.0,0.5479999999999999,0.541,281.0,426.0,0.66,186.0,476.0,662.0,299.0,97.0,50.0,185.0,231.0,1440.0,2013.0blake griffin,2,F,1.0,0.0,1.0
2013.0,james harden,SG,23.0,HOU,78.0,78.0,2985.0,23.0,0.6,0.364,0.5920000000000001,2.4,11.9,7.2,25.7,2.4,1.0,14.9,29.0,9.8,3.0,12.8,0.206,5.4,0.1,5.5,5.7,585.0,1337.0,0.438,179.0,486.0,0.368,406.0,851.0,0.477,0.504,674.0,792.0,0.851,62.0,317.0,379.0,455.0,142.0,38.0,295.0,178.0,2023.0,2013.0james harden,3,G,0.0,1.0,1.0
2013.0,jrue holiday,PG,22.0,PHI,78.0,78.0,2926.0,16.7,0.496,0.192,0.188,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,0.6,2.7,3.3,0.055,1.0,-0.4,0.6,1.9,555.0,1288.0,0.431,91.0,247.0,0.368,464.0,1041.0,0.446,0.466,182.0,242.0,0.752,89.0,240.0,329.0,625.0,123.0,32.0,292.0,170.0,1383.0,2013.0jrue holiday,0,PG,0.0,1.0,1.0
2013.0,dwight howard,C,27.0,LAL,76.0,76.0,2722.0,19.4,0.573,0.006999999999999999,0.887,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,2.8,4.8,7.6,0.134,-1.5,2.8,1.3,2.3,470.0,813.0,0.578,1.0,6.0,0.16699999999999998,469.0,807.0,0.581,0.579,355.0,721.0,0.4920000000000001,251.0,694.0,945.0,108.0,84.0,186.0,225.0,291.0,1296.0,2013.0dwight howard,3,C,1.0,0.0,1.0
2013.0,kyrie irving,PG,20.0,CLE,59.0,59.0,2048.0,21.4,0.5529999999999999,0.261,0.271,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,4.2,1.1,5.3,0.125,4.9,-1.6,3.3,2.8,484.0,1070.0,0.452,109.0,279.0,0.391,375.0,791.0,0.474,0.503,248.0,290.0,0.855,34.0,182.0,216.0,350.0,89.0,21.0,191.0,146.0,1325.0,2013.0kyrie irving,0,PG,0.0,1.0,1.0
2013.0,lebron james,PF,28.0,MIA,76.0,76.0,2877.0,31.6,0.64,0.188,0.395,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,14.6,4.7,19.3,0.322,9.2,2.4,11.6,9.8,765.0,1354.0,0.565,103.0,254.0,0.406,662.0,1100.0,0.602,0.603,403.0,535.0,0.753,97.0,513.0,610.0,551.0,129.0,67.0,226.0,110.0,2036.0,2013.0lebron james,1,F,1.0,0.0,1.0
2013.0,david lee,PF,29.0,GSW,79.0,79.0,2907.0,19.2,0.561,0.003,0.276,8.5,24.5,16.8,16.5,1.2,0.6,13.7,23.2,5.4,3.7,9.1,0.15,1.1,1.5,2.5,3.3,602.0,1160.0,0.519,0.0,4.0,0.0,602.0,1156.0,0.521,0.519,255.0,320.0,0.797,218.0,668.0,886.0,279.0,67.0,22.0,207.0,246.0,1459.0,2013.0david lee,3,F,0.0,1.0,1.0
2013.0,brook lopez,C,24.0,BRK,74.0,74.0,2253.0,24.7,0.5670000000000001,0.001,0.358,10.8,16.1,13.4,6.4,0.8,5.2,9.4,28.6,6.4,2.6,9.0,0.191,1.4,0.0,1.4,1.9,570.0,1094.0,0.521,0.0,1.0,0.0,570.0,1093.0,0.522,0.521,297.0,392.0,0.758,208.0,304.0,512.0,70.0,33.0,154.0,131.0,152.0,1437.0,2013.0brook lopez,0,C,0.0,1.0,1.0
2013.0,joakim noah,C,27.0,CHI,66.0,64.0,2426.0,18.1,0.534,0.008,0.376,12.2,22.6,17.3,17.6,1.7,4.4,19.3,17.2,2.7,4.7,7.3,0.145,0.1,5.1,5.2,4.4,303.0,630.0,0.481,0.0,5.0,0.0,303.0,625.0,0.485,0.481,178.0,237.0,0.7509999999999999,260.0,473.0,733.0,262.0,78.0,141.0,176.0,185.0,784.0,2013.0joakim noah,0,C,0.0,1.0,1.0
2013.0,tony parker,PG,30.0,SAS,66.0,66.0,2174.0,23.0,0.588,0.068,0.332,1.0,9.1,5.3,40.4,1.3,0.2,13.0,27.7,7.1,2.3,9.3,0.206,4.1,-1.4,2.7,2.6,519.0,995.0,0.522,24.0,68.0,0.353,495.0,927.0,0.534,0.534,279.0,330.0,0.845,18.0,180.0,198.0,499.0,54.0,6.0,170.0,92.0,1341.0,2013.0tony parker,2,G,0.0,1.0,1.0
2013.0,chris paul,PG,27.0,LAC,70.0,70.0,2335.0,26.4,0.594,0.271,0.377,2.8,10.5,6.7,46.5,3.8,0.4,13.7,22.6,10.6,3.4,13.9,0.287,7.2,0.3,7.5,5.6,412.0,856.0,0.481,76.0,232.0,0.328,336.0,624.0,0.5379999999999999,0.526,286.0,323.0,0.885,53.0,209.0,262.0,678.0,169.0,10.0,159.0,143.0,1186.0,2013.0chris paul,1,G,1.0,0.0,1.0
2013.0,zach randolph,PF,31.0,MEM,76.0,75.0,2607.0,17.9,0.506,0.022,0.293,13.8,25.1,19.3,7.3,1.3,1.0,11.5,23.1,3.2,4.7,7.9,0.145,-0.5,0.7,0.2,1.4,471.0,1024.0,0.46,2.0,23.0,0.087,469.0,1001.0,0.469,0.461,225.0,300.0,0.75,310.0,544.0,854.0,108.0,61.0,31.0,150.0,180.0,1169.0,2013.0zach randolph,0,PF,0.0,1.0,1.0
2013.0,dwyane wade,SG,31.0,MIA,69.0,69.0,2391.0,24.0,0.5710000000000001,0.06,0.389,4.7,12.6,8.9,26.6,2.8,1.9,13.2,29.5,6.1,3.5,9.6,0.192,2.8,1.1,3.9,3.5,569.0,1093.0,0.521,17.0,66.0,0.258,552.0,1027.0,0.537,0.528,308.0,425.0,0.725,86.0,258.0,344.0,352.0,128.0,56.0,194.0,140.0,1463.0,2013.0dwyane wade,3,G,1.0,0.0,1.0
2013.0,russell westbrook,PG,24.0,OKC,82.0,82.0,2861.0,23.9,0.532,0.195,0.375,4.8,11.8,8.6,38.4,2.6,0.6,13.2,32.8,7.7,3.9,11.6,0.195,4.7,0.3,5.0,5.1,673.0,1535.0,0.438,97.0,300.0,0.32299999999999995,576.0,1235.0,0.466,0.47,460.0,575.0,0.8,111.0,317.0,428.0,607.0,145.0,24.0,273.0,189.0,1903.0,2013.0russell westbrook,2,G,0.0,1.0,1.0
2014.0,lamarcus aldridge,PF,28.0,POR,69.0,69.0,2498.0,21.8,0.507,0.011,0.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,4.0,3.5,7.5,0.14400000000000002,-0.4,0.7,0.3,1.5,652.0,1423.0,0.458,3.0,15.0,0.2,649.0,1408.0,0.461,0.459,296.0,360.0,0.8220000000000001,166.0,599.0,765.0,178.0,63.0,68.0,123.0,147.0,1603.0,2014.0lamarcus aldridge,3,F,0.0,1.0,1.0
2014.0,carmelo anthony,PF,29.0,NYK,77.0,77.0,2982.0,24.4,0.561,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,8.1,2.5,10.7,0.172,4.6,-1.0,3.6,4.2,743.0,1643.0,0.452,167.0,415.0,0.402,576.0,1228.0,0.469,0.503,459.0,541.0,0.848,145.0,477.0,622.0,242.0,95.0,51.0,198.0,224.0,2112.0,2014.0carmelo anthony,0,PF,1.0,0.0,1.0
